ticket_id,customer_id,ticket_date,ticket_category,resolution_time_hrs,satisfaction_score
9323,100870,2024-07-21,Refund,4.19,4
9324,100274,2023-09-19,Account,2.05,1
9325,102620,2025-04-16,Refund,71.94,1
9326,101573,2023-11-03,Account,7.01,3
9327,103751,2023-05-09,Account,0.94,5
9328,103076,2023-02-10,Refund,12.27,5
9329,101496,2023-04-11,Billing,4.11,3
9330,100128,2024-05-11,Refund,15.02,3
9331,103092,2024-07-01,Refund,5.2,5
9332,101422,2023-01-01,Technical,0.74,3
9333,101580,2025-01-11,Technical,17.44,5
9334,102379,2023-10-28,Account,2.34,4
9335,104687,2023-08-13,Billing,18.64,5
9336,101459,2024-02-14,Technical,7.52,2
9337,100830,2024-02-01,Account,17.37,1
9338,103737,2023-02-22,Refund,5.08,4
9339,102281,2023-08-28,Account,36.97,5
9340,102175,2025-03-20,Billing,59.95,2
9341,104645,2023-11-11,Refund,2.97,5
9342,102450,2025-05-06,Billing,29.46,3
9343,102806,2023-11-15,Technical,14.73,5
9344,102710,2024-07-27,Technical,4.85,4
9345,104503,2023-09-17,Technical,19.7,4
9346,101081,2023-04-11,Account,3.82,1
9347,104095,2023-02-03,Billing,36.13,3
9348,101951,2024-01-02,Account,22.03,4
9349,104210,2024-09-13,Account,11.74,3
9350,101252,2023-05-06,Account,10.37,4
9351,103094,2024-11-27,Refund,15.52,4
9352,104331,2024-04-28,Billing,59.51,5
9353,104783,2023-01-04,Refund,41.73,1
9354,102238,2023-07-27,Billing,0.24,1
9355,101466,2024-03-21,Refund,41.04,3
9356,100331,2024-03-05,Technical,18.66,2
9357,101917,2025-04-30,Billing,6.19,2
9358,104309,2023-12-23,Account,4.16,2
9359,100338,2024-10-08,Billing,3.9,4
9360,102198,2023-03-14,Technical,12.26,3
9361,103060,2024-10-06,Billing,27.3,1
9362,100050,2023-02-17,Technical,15.75,4
9363,102138,2024-10-18,Technical,6.79,3
9364,103626,2024-01-28,Refund,31.47,4
9365,100202,2024-10-02,Technical,74.41,3
9366,102114,2024-05-18,Billing,5.47,4
9367,103714,2025-03-10,Account,19.64,2
9368,103197,2024-07-20,Account,2.61,5
9369,103184,2024-06-05,Billing,26.91,1
9370,102516,2023-08-01,Account,11.89,3
9371,101118,2023-02-22,Refund,3.98,5
9372,104056,2023-12-13,Account,12.24,5
9373,101405,2023-04-29,Refund,7.71,3
9374,100514,2023-05-07,Technical,7.42,5
9375,103607,2023-11-10,Account,0.74,2
9376,104810,2024-11-03,Billing,7.94,1
9377,100996,2024-04-25,Account,3.24,4
9378,104851,2025-01-14,Account,5.04,2
9379,100920,2024-08-07,Technical,2.07,2
9380,102071,2023-03-12,Refund,11.67,3
9381,103502,2023-09-04,Billing,11.02,4
9382,104017,2023-09-22,Refund,2.61,4
9383,102066,2024-04-24,Billing,0.04,1
9384,103431,2023-07-19,Billing,1.73,5
9385,102985,2025-05-09,Account,11.03,3
9386,104649,2024-08-05,Technical,12.98,1
9387,101122,2025-05-15,Billing,7.26,3
9388,102943,2023-12-10,Billing,13.31,2
9389,103877,2025-04-19,Technical,40.36,5
9390,104065,2023-07-21,Billing,1.91,5
9391,103983,2024-05-29,Account,2.7,5
9392,104712,2023-07-06,Technical,25.8,5
9393,103633,2024-01-22,Refund,8.77,3
9394,103558,2025-05-04,Technical,18.05,4
9395,103735,2023-01-24,Refund,0.5,3
9396,100410,2025-01-15,Refund,18.89,1
9397,103156,2023-07-24,Technical,16.1,1
9398,104785,2025-01-11,Technical,7.55,2
9399,103671,2024-10-27,Account,12.43,1
9400,104085,2024-01-07,Billing,31.25,5
9401,103310,2023-03-02,Account,9.87,4
9402,103968,2023-10-03,Account,1.62,1
9403,100305,2024-06-19,Refund,6.07,5
9404,103125,2024-07-04,Refund,1.71,1
9405,103144,2025-03-27,Technical,10.92,5
9406,104041,2023-12-01,Account,3.37,1
9407,102275,2024-11-08,Technical,0.47,1
9408,103810,2023-08-25,Technical,11.01,2
9409,103846,2024-07-22,Refund,47.5,3
9410,102457,2024-12-23,Account,16.53,3
9411,102071,2023-06-23,Technical,11.67,2
9412,101161,2023-06-11,Refund,11.07,1
9413,102861,2024-02-14,Account,4.24,4
9414,101787,2023-09-14,Technical,5.03,2
9415,100468,2024-02-20,Billing,35.87,5
9416,101491,2024-08-06,Account,4.29,2
9417,100082,2023-07-02,Account,6.61,5
9418,103696,2024-11-27,Account,0.78,4
9419,101865,2024-06-21,Refund,11.77,2
9420,102727,2025-04-25,Technical,18.28,4
9421,100370,2024-12-15,Technical,1.59,4
9422,104205,2024-12-09,Billing,8.54,3
9423,101634,2024-02-04,Technical,17.03,5
9424,102155,2023-12-23,Technical,9.38,1
9425,103195,2024-03-27,Technical,19.53,5
9426,101613,2025-02-22,Account,6.59,2
9427,101823,2023-08-21,Technical,8.7,1
9428,104064,2024-03-11,Refund,3.93,5
9429,104386,2023-10-15,Technical,0.47,5
9430,100072,2023-04-26,Account,7.44,2
9431,104879,2023-10-04,Refund,8.43,5
9432,101846,2024-01-09,Billing,9.91,2
9433,102703,2023-07-22,Account,6.33,4
9434,101838,2025-02-04,Refund,36.18,2
9435,101348,2024-10-27,Refund,12.38,5
9436,100232,2023-09-04,Technical,13.19,1
9437,101228,2024-09-06,Billing,19.69,2
9438,101101,2023-11-13,Billing,33.81,1
9439,103865,2024-03-27,Refund,33.33,5
9440,101746,2024-09-17,Technical,20.0,1
9441,102814,2023-01-14,Account,18.36,3
9442,102333,2023-04-23,Billing,4.18,4
9443,103739,2023-05-28,Technical,3.16,5
9444,102093,2024-05-26,Technical,20.91,1
9445,101777,2023-02-02,Refund,4.1,5
9446,100832,2023-10-06,Account,3.54,3
9447,102943,2023-05-25,Account,1.67,4
9448,104683,2024-04-10,Billing,1.52,3
9449,103215,2023-10-26,Account,38.04,4
9450,104487,2024-06-16,Account,10.96,1
9451,102782,2024-04-12,Account,48.06,2
9452,103376,2025-04-22,Billing,22.32,4
9453,103250,2025-01-08,Technical,2.89,1
9454,102586,2023-02-02,Refund,1.98,5
9455,101747,2024-04-24,Billing,2.16,3
9456,104834,2024-05-28,Refund,6.5,1
9457,104734,2024-09-28,Refund,0.69,1
9458,104892,2024-10-09,Billing,45.84,3
9459,102914,2024-04-08,Billing,14.94,5
9460,102286,2024-06-05,Refund,18.5,5
9461,104893,2024-12-20,Refund,24.13,5
9462,103514,2023-10-30,Billing,10.58,1
9463,103765,2023-04-02,Account,12.83,5
9464,104998,2024-04-05,Account,39.15,4
9465,102070,2024-07-02,Refund,10.0,5
9466,101551,2024-07-24,Billing,7.25,1
9467,103330,2023-01-04,Technical,36.87,3
9468,102790,2024-11-13,Billing,17.23,2
9469,101973,2024-12-01,Account,0.96,4
9470,100257,2023-06-04,Technical,0.12,3
9471,102859,2023-03-13,Technical,17.89,4
9472,104591,2025-04-04,Account,1.46,4
9473,103801,2023-09-08,Technical,7.62,4
9474,101637,2023-07-10,Refund,3.84,4
9475,101275,2024-10-16,Technical,13.54,1
9476,100068,2025-04-30,Refund,9.28,3
9477,104757,2024-08-02,Technical,11.12,5
9478,102564,2023-11-07,Account,2.32,4
9479,100105,2023-08-04,Refund,6.12,3
9480,102593,2025-06-13,Billing,16.11,1
9481,102628,2023-12-08,Refund,14.16,2
9482,103479,2024-07-11,Account,10.55,4
9483,100225,2023-08-05,Account,13.89,2
9484,101196,2024-03-06,Account,8.7,2
9485,104992,2024-09-19,Refund,4.0,3
9486,104474,2024-01-08,Technical,14.25,1
9487,102753,2024-07-23,Refund,10.12,1
9488,103782,2024-07-09,Refund,16.22,3
9489,100480,2023-11-27,Refund,9.47,3
9490,104830,2024-08-01,Account,2.29,3
9491,100071,2023-04-23,Billing,7.58,1
9492,100190,2023-10-16,Technical,1.87,2
9493,103394,2023-01-22,Account,10.45,5
9494,100199,2025-01-10,Billing,7.02,3
9495,101441,2023-02-22,Account,7.55,1
9496,102906,2023-08-05,Technical,1.43,4
9497,100766,2024-03-11,Billing,8.76,2
9498,102834,2025-03-09,Technical,1.65,5
9499,102591,2025-05-27,Technical,3.24,2
9500,103611,2024-05-18,Refund,30.06,1
9501,104507,2024-07-03,Technical,13.41,4
9502,100802,2025-03-14,Refund,10.99,3
9503,101806,2024-12-12,Refund,2.75,5
9504,101058,2023-10-16,Billing,11.93,2
9505,104013,2023-08-21,Refund,19.59,1
9506,101456,2024-05-02,Account,20.73,3
9507,104340,2024-05-26,Billing,24.22,5
9508,104970,2025-02-24,Refund,0.02,1
9509,104416,2024-10-21,Refund,1.89,1
9510,101621,2024-01-26,Refund,10.21,3
9511,104170,2024-10-30,Technical,43.16,4
9512,102279,2023-12-22,Technical,3.52,2
9513,102162,2024-01-16,Technical,3.39,1
9514,102694,2023-12-27,Account,8.74,4
9515,103151,2024-01-05,Billing,5.54,1
9516,102526,2023-03-06,Technical,6.73,5
9517,100880,2024-06-23,Technical,27.07,1
9518,104721,2024-09-07,Billing,16.77,2
9519,101586,2023-06-11,Refund,0.09,5
9520,101250,2024-07-08,Refund,35.06,5
9521,103558,2024-06-22,Billing,1.11,3
9522,104267,2023-11-11,Refund,10.2,3
9523,100619,2024-07-27,Billing,58.79,1
9524,102460,2024-03-18,Account,25.41,3
9525,102792,2024-05-04,Refund,0.27,3
9526,104984,2024-02-12,Billing,27.36,2
9527,102165,2024-12-10,Technical,4.31,5
9528,102998,2025-03-01,Account,12.27,5
9529,100874,2023-03-08,Refund,1.59,5
9530,101636,2025-03-02,Account,11.25,3
9531,100475,2024-10-14,Technical,0.83,5
9532,104242,2025-04-24,Account,17.01,5
9533,100324,2023-03-19,Billing,11.24,2
9534,103040,2023-03-19,Technical,8.17,1
9535,101748,2023-07-23,Technical,13.99,5
9536,102884,2024-08-11,Refund,2.67,2
9537,102846,2023-02-14,Refund,7.23,2
9538,100266,2023-10-28,Refund,27.5,5
9539,101918,2023-05-20,Billing,6.96,2
9540,102541,2024-08-15,Account,16.38,3
9541,104377,2024-12-07,Billing,4.0,1
9542,104650,2023-03-17,Technical,16.71,1
9543,102771,2024-12-30,Refund,6.07,5
9544,101755,2025-03-20,Technical,7.33,5
9545,102716,2023-07-20,Billing,7.84,2
9546,103867,2023-04-25,Refund,8.59,3
9547,104097,2023-10-02,Account,7.23,3
9548,104118,2024-09-20,Technical,21.13,5
9549,102246,2025-04-02,Technical,0.5,2
9550,103374,2023-09-25,Refund,12.41,4
9551,104109,2025-04-08,Technical,5.49,4
9552,100784,2025-01-01,Billing,10.48,2
9553,100096,2025-03-21,Technical,4.79,5
9554,100320,2025-03-20,Billing,23.35,5
9555,103275,2023-01-16,Refund,37.54,5
9556,100515,2023-09-12,Billing,50.21,2
9557,102790,2023-09-08,Technical,29.44,1
9558,103923,2024-05-24,Account,29.14,2
9559,100863,2024-03-29,Billing,27.98,3
9560,100129,2023-07-31,Account,19.63,5
9561,100840,2023-04-30,Account,1.42,1
9562,102135,2023-08-19,Technical,1.01,5
9563,104070,2023-07-24,Account,38.63,2
9564,102176,2023-10-12,Refund,9.29,1
9565,103918,2024-10-31,Billing,7.22,5
9566,101982,2023-03-18,Account,18.36,1
9567,102300,2024-02-01,Billing,0.16,4
9568,100524,2024-12-28,Billing,0.05,5
9569,103834,2023-01-09,Account,6.39,2
9570,101461,2023-10-06,Technical,17.65,3
9571,102575,2024-04-23,Billing,1.19,5
9572,103109,2024-02-23,Billing,8.66,1
9573,101527,2024-08-09,Billing,47.29,1
9574,104383,2024-04-01,Billing,22.11,4
9575,103180,2024-07-12,Refund,8.6,1
9576,102125,2023-01-17,Refund,16.8,1
9577,101480,2023-05-14,Technical,1.25,5
9578,101185,2025-06-15,Billing,5.43,3
9579,102457,2024-03-07,Technical,6.63,3
9580,102812,2023-03-13,Billing,4.68,1
9581,103430,2023-01-05,Billing,0.47,3
9582,100392,2024-10-19,Billing,10.9,3
9583,104622,2024-08-18,Technical,3.26,2
9584,104295,2023-09-20,Account,3.94,2
9585,100113,2025-03-31,Account,0.96,1
9586,104008,2023-02-20,Refund,7.38,3
9587,100569,2023-03-24,Technical,19.13,5
9588,103122,2023-04-03,Refund,2.05,3
9589,100134,2025-03-10,Refund,1.92,1
9590,102300,2024-12-18,Account,13.45,2
9591,102826,2023-09-04,Technical,20.43,4
9592,102867,2023-11-29,Refund,5.52,2
9593,102569,2025-05-04,Billing,5.43,1
9594,102160,2023-12-22,Refund,0.67,4
9595,104857,2024-10-11,Technical,17.24,4
9596,104164,2024-05-03,Refund,12.5,4
9597,101213,2023-06-09,Refund,3.67,2
9598,101631,2025-01-11,Account,5.03,2
9599,101018,2023-07-21,Refund,4.91,4
9600,104507,2023-12-04,Account,8.37,5
9601,104128,2023-01-17,Billing,3.95,1
9602,102240,2024-11-05,Refund,22.68,3
9603,104086,2024-03-01,Technical,1.76,3
9604,103227,2024-09-02,Billing,12.11,1
9605,101070,2025-01-31,Technical,4.59,1
9606,101425,2023-12-07,Technical,3.75,4
9607,103942,2024-01-05,Account,1.23,2
9608,103236,2024-01-04,Account,35.57,3
9609,100868,2023-08-20,Refund,27.75,2
9610,102947,2023-08-09,Account,17.79,2
9611,103626,2024-10-23,Billing,11.85,2
9612,103004,2025-02-20,Account,8.94,4
9613,102221,2025-05-14,Technical,3.38,4
9614,103993,2025-02-04,Billing,11.58,3
9615,101503,2023-03-20,Billing,12.32,1
9616,104978,2023-01-22,Account,19.22,5
9617,102098,2023-08-20,Account,17.58,1
9618,100683,2023-06-03,Technical,2.63,2
9619,102313,2023-06-16,Account,23.48,2
9620,102700,2024-08-12,Technical,3.17,2
9621,100079,2024-06-13,Technical,5.12,2
9622,104922,2024-04-13,Refund,9.35,5
9623,100682,2023-03-03,Billing,24.7,2
9624,104354,2023-09-01,Technical,11.26,3
9625,102457,2023-11-13,Account,14.65,5
9626,104407,2025-03-26,Account,4.24,4
9627,104986,2025-06-14,Account,4.41,4
9628,102363,2025-02-20,Billing,0.13,4
9629,101588,2023-12-15,Technical,3.39,4
9630,104031,2024-05-22,Technical,0.61,2
9631,101984,2025-04-23,Refund,3.51,5
9632,103421,2024-07-05,Billing,3.66,4
9633,103918,2025-01-20,Refund,10.78,5
9634,101094,2025-06-17,Account,32.95,1
9635,100799,2024-08-20,Technical,15.58,2
9636,101313,2024-12-31,Account,15.49,3
9637,101480,2024-08-04,Account,23.32,3
9638,101732,2024-08-04,Account,18.17,2
9639,101027,2023-06-09,Refund,26.48,4
9640,102586,2024-09-03,Account,0.24,1
9641,101023,2023-02-22,Billing,4.3,1
9642,104614,2024-06-09,Billing,15.76,3
9643,101025,2023-12-31,Billing,21.94,4
9644,101621,2025-05-30,Refund,9.03,2
9645,100233,2024-09-12,Refund,9.22,5
9646,103114,2025-03-29,Account,13.35,3
9647,101019,2023-01-14,Account,13.35,5
9648,102200,2023-08-25,Technical,1.09,5
9649,103680,2025-04-03,Refund,36.82,1
9650,100267,2023-06-29,Refund,0.28,3
9651,101828,2023-10-16,Technical,15.94,5
9652,101252,2023-10-08,Refund,24.26,1
9653,100296,2025-05-11,Account,25.74,5
9654,100581,2024-09-24,Account,7.26,5
9655,104052,2024-06-29,Technical,15.03,1
9656,100094,2023-05-03,Account,13.1,2
9657,100173,2023-01-28,Refund,17.13,1
9658,101058,2025-03-07,Technical,9.1,1
9659,101540,2025-03-30,Account,6.12,5
9660,101849,2024-09-30,Billing,6.42,3
9661,104980,2023-09-12,Account,5.57,1
9662,100533,2023-09-16,Technical,9.99,1
9663,103578,2024-08-09,Account,28.06,3
9664,102985,2025-06-18,Billing,9.33,2
9665,104504,2024-10-09,Technical,31.75,5
9666,102503,2024-05-30,Account,39.02,4
9667,100187,2025-03-05,Billing,21.46,2
9668,100198,2023-04-17,Refund,42.4,3
9669,100583,2024-03-21,Refund,0.55,1
9670,100414,2023-09-28,Billing,8.23,1
9671,103927,2024-09-17,Refund,29.65,1
9672,101469,2025-01-04,Account,13.37,4
9673,102408,2025-01-10,Refund,11.38,4
9674,103262,2023-08-28,Technical,9.83,4
9675,101736,2023-04-21,Refund,15.43,5
9676,102256,2024-10-24,Technical,11.9,3
9677,102960,2025-05-23,Account,5.73,5
9678,100546,2023-05-29,Billing,8.4,5
9679,104882,2023-03-05,Technical,31.95,3
9680,103366,2023-04-02,Technical,1.83,1
9681,101820,2023-07-27,Technical,0.18,3
9682,100506,2024-04-29,Refund,4.08,1
9683,100721,2024-08-30,Refund,14.53,5
9684,102019,2023-03-20,Billing,8.48,4
9685,103711,2024-03-18,Account,27.04,1
9686,103066,2024-03-21,Technical,22.34,1
9687,100302,2023-11-02,Technical,16.7,1
9688,104361,2023-01-05,Technical,18.88,2
9689,104191,2024-10-14,Technical,4.74,4
9690,101199,2024-11-20,Technical,37.21,1
9691,101926,2023-04-06,Account,1.96,2
9692,104694,2024-05-11,Technical,4.24,4
9693,101535,2023-07-15,Billing,6.44,3
9694,100545,2025-01-04,Refund,13.93,2
9695,104514,2023-03-10,Refund,2.36,5
9696,101230,2025-01-29,Account,3.07,2
9697,101207,2024-11-07,Technical,13.65,2
9698,100376,2025-03-14,Technical,14.99,2
9699,103996,2023-04-22,Account,13.74,5
9700,101160,2023-11-05,Account,10.92,5
9701,102708,2024-01-11,Technical,4.92,5
9702,101762,2023-01-05,Refund,25.48,5
9703,102752,2023-10-16,Technical,13.58,1
9704,101964,2023-01-02,Refund,3.73,1
9705,103064,2023-05-17,Account,2.29,2
9706,103615,2025-01-05,Technical,13.75,3
9707,104090,2024-02-16,Technical,14.76,5
9708,100891,2025-02-13,Technical,8.85,3
9709,101933,2025-01-20,Billing,2.46,3
9710,102361,2024-02-03,Refund,22.3,3
9711,100058,2023-05-02,Account,3.3,5
9712,101589,2024-08-28,Account,22.65,5
9713,103336,2024-02-17,Refund,9.29,3
9714,103199,2023-11-19,Refund,5.25,4
9715,102018,2023-05-31,Refund,43.31,2
9716,102845,2024-07-14,Account,6.56,2
9717,100070,2024-08-12,Account,12.82,1
9718,100751,2023-08-24,Billing,14.03,5
9719,103367,2024-03-04,Billing,9.61,3
9720,103925,2023-05-04,Billing,11.29,3
9721,103671,2025-04-21,Billing,3.32,4
9722,103597,2023-03-01,Technical,10.77,1
9723,100229,2024-12-19,Account,1.35,4
9724,103117,2023-02-03,Billing,5.04,3
9725,101089,2024-05-30,Billing,2.68,2
9726,104037,2025-03-03,Account,45.94,3
9727,102930,2023-11-13,Refund,10.55,4
9728,103868,2023-11-01,Technical,9.72,5
9729,101544,2023-03-18,Technical,8.38,1
9730,102735,2023-02-13,Billing,12.07,5
9731,101564,2025-04-06,Technical,7.15,2
9732,100516,2023-05-21,Account,2.41,2
9733,104525,2023-08-03,Account,21.84,2
9734,101160,2025-06-14,Refund,10.9,3
9735,103919,2024-11-25,Billing,12.3,2
9736,102704,2024-06-08,Billing,13.96,2
9737,101412,2023-04-23,Refund,10.82,5
9738,103797,2025-05-10,Billing,25.0,4
9739,100115,2024-06-21,Billing,1.74,2
9740,100766,2023-01-31,Technical,0.62,3
9741,101167,2023-05-31,Billing,9.04,1
9742,102219,2024-03-26,Technical,7.26,2
9743,100096,2024-12-07,Billing,3.79,3
9744,102029,2023-04-03,Account,1.14,3
9745,102177,2024-10-25,Account,8.22,4
9746,100744,2024-01-01,Account,16.17,4
9747,102274,2024-03-22,Technical,10.85,3
9748,103613,2023-01-18,Technical,1.28,3
9749,100817,2023-11-04,Account,32.66,4
9750,102889,2024-01-15,Technical,22.56,4
9751,104572,2025-01-16,Refund,3.01,2
9752,103120,2024-06-20,Refund,14.17,3
9753,103996,2024-10-18,Refund,3.71,1
9754,102800,2024-10-30,Technical,27.62,4
9755,100621,2023-10-11,Billing,3.57,1
9756,104240,2023-04-03,Refund,3.48,1
9757,102718,2024-10-27,Account,20.09,3
9758,100020,2023-08-13,Account,22.68,2
9759,100241,2025-04-25,Billing,4.66,1
9760,103074,2023-07-06,Technical,2.74,2
9761,102004,2023-01-26,Technical,1.71,1
9762,102333,2023-12-31,Refund,33.74,2
9763,103761,2024-08-30,Technical,5.06,4
9764,100860,2023-06-22,Account,7.81,1
9765,100733,2025-05-06,Technical,38.43,4
9766,100178,2023-03-17,Technical,21.58,4
9767,100648,2023-04-24,Account,5.44,1
9768,103049,2023-03-01,Account,6.81,2
9769,104387,2023-02-22,Billing,39.71,4
9770,104517,2024-12-11,Technical,2.32,2
9771,100497,2024-06-14,Account,16.16,5
9772,102016,2024-05-02,Account,0.62,3
9773,100841,2024-10-06,Billing,33.32,2
9774,104961,2023-01-05,Refund,4.81,3
9775,100762,2025-05-24,Refund,3.05,3
9776,100348,2024-11-21,Account,5.46,5
9777,101488,2023-11-17,Refund,11.44,3
9778,100302,2025-03-24,Billing,13.63,1
9779,104957,2024-06-05,Billing,24.37,4
9780,103117,2023-07-09,Technical,0.4,5
9781,101327,2024-07-07,Account,5.48,1
9782,102111,2024-04-11,Account,11.45,4
9783,102585,2023-05-01,Account,7.28,5
9784,104581,2023-05-01,Account,5.71,3
9785,103873,2024-11-22,Technical,4.15,4
9786,100261,2024-01-13,Billing,2.05,5
9787,104031,2025-05-07,Refund,8.12,5
9788,103913,2024-03-08,Account,11.75,5
9789,101507,2025-03-18,Billing,1.01,3
9790,104245,2025-06-16,Refund,1.87,2
9791,101621,2025-03-09,Technical,3.31,3
9792,103729,2025-01-01,Technical,1.18,2
9793,103746,2023-02-08,Technical,2.23,5
9794,101076,2025-03-29,Account,3.98,5
9795,101783,2024-10-17,Billing,5.77,5
9796,104021,2024-02-26,Billing,1.78,1
9797,100231,2025-04-24,Billing,32.4,4
9798,104052,2024-08-17,Technical,2.24,1
9799,103083,2024-09-02,Account,4.89,1
9800,100616,2024-06-08,Account,15.06,2
9801,100471,2023-02-19,Technical,5.23,2
9802,103063,2025-04-06,Account,13.77,4
9803,104540,2023-03-27,Billing,32.3,5
9804,104682,2025-04-13,Technical,43.24,2
9805,100788,2023-01-25,Technical,3.25,3
9806,104641,2024-03-01,Technical,3.91,4
9807,104615,2023-04-13,Billing,3.13,2
9808,102809,2023-09-14,Account,12.05,4
9809,101760,2023-08-12,Technical,7.97,1
9810,103968,2023-04-11,Refund,13.62,1
9811,103353,2023-01-11,Billing,2.06,4
9812,102641,2025-03-15,Billing,0.69,4
9813,101512,2025-01-25,Billing,20.38,1
9814,100821,2023-04-24,Account,25.38,2
9815,102971,2024-05-26,Billing,18.7,3
9816,104570,2023-01-28,Billing,11.0,3
9817,104082,2024-06-19,Account,9.03,4
9818,103262,2024-06-13,Refund,1.51,3
9819,102384,2023-11-23,Technical,9.05,3
9820,102474,2024-02-21,Refund,17.48,5
9821,103127,2023-12-22,Technical,18.57,3
9822,100845,2024-12-31,Refund,1.09,1
9823,102594,2024-03-06,Account,2.3,1
9824,104011,2023-10-28,Technical,37.61,1
9825,101759,2023-10-13,Refund,18.43,4
9826,102801,2023-07-30,Technical,8.08,4
9827,101615,2024-08-19,Refund,11.09,4
9828,103460,2023-11-25,Billing,6.04,1
9829,101978,2024-03-29,Refund,6.35,2
9830,104075,2023-08-11,Account,11.58,5
9831,102903,2023-08-14,Refund,3.02,4
9832,103973,2023-09-21,Refund,0.38,2
9833,104055,2023-11-14,Technical,3.86,3
9834,102753,2023-11-24,Technical,20.89,2
9835,101313,2024-08-25,Billing,22.72,2
9836,103611,2023-06-16,Refund,3.0,1
9837,104392,2024-03-11,Billing,7.6,4
9838,100324,2025-06-04,Refund,38.7,2
9839,102982,2024-01-26,Refund,3.07,5
9840,101373,2023-02-03,Refund,13.66,2
9841,101660,2024-04-14,Billing,14.1,5
9842,104054,2023-04-13,Billing,6.54,4
9843,103155,2023-01-17,Refund,4.88,2
9844,104039,2023-12-14,Account,8.87,1
9845,103112,2025-05-14,Technical,9.64,4
9846,100407,2023-09-10,Billing,8.12,1
9847,104073,2024-07-10,Account,5.25,1
9848,104427,2024-10-21,Account,25.13,2
9849,103239,2025-02-03,Technical,39.56,2
9850,104885,2023-06-30,Account,29.62,5
9851,104954,2023-07-15,Technical,1.64,4
9852,102473,2024-03-20,Refund,1.99,5
9853,100681,2023-09-29,Billing,0.91,2
9854,100461,2023-01-10,Account,12.22,4
9855,101035,2025-01-18,Refund,3.76,5
9856,102142,2024-02-17,Technical,11.55,5
9857,102625,2023-12-14,Refund,1.36,2
9858,102657,2025-06-12,Billing,16.9,3
9859,104806,2025-05-30,Technical,11.2,5
9860,102966,2023-12-13,Technical,25.18,1
9861,102751,2023-03-16,Technical,1.87,4
9862,101958,2023-09-25,Technical,3.41,2
9863,102401,2024-07-17,Account,4.48,3
9864,100105,2023-11-18,Account,6.67,1
9865,104307,2023-05-27,Refund,4.1,3
9866,103620,2024-08-21,Refund,1.89,3
9867,100001,2023-12-04,Technical,11.19,1
9868,103928,2024-02-29,Refund,2.67,5
9869,104913,2025-04-25,Technical,12.83,1
9870,100480,2023-05-01,Account,18.43,5
9871,102586,2023-05-05,Technical,19.04,4
9872,104952,2024-01-16,Refund,2.84,1
9873,100546,2024-08-29,Technical,19.15,4
